Compound Sentiment Score,sentiment change,date
0.34,-0.021199999999999997,2018-09-28
0.3612,0.021199999999999997,2018-09-29
0.347,-0.014200000000000046,2018-09-30
0.3612,0.014200000000000046,2018-10-01
0.34,-0.021199999999999997,2018-10-02
0.34,0.0,2018-10-03
0.3182,-0.02180000000000004,2018-10-04
0.3221,0.0039000000000000146,2018-10-05
0.3182,-0.0039000000000000146,2018-10-06
0.34,0.02180000000000004,2018-10-07
0.3612,0.021199999999999997,2018-10-08
0.3612,0.0,2018-10-09
0.3309,-0.030299999999999994,2018-10-10
0.296,-0.03490000000000004,2018-10-11
0.3612,0.06520000000000004,2018-10-12
0.2422,-0.11900000000000002,2018-10-13
0.31115000000000004,0.06895000000000004,2018-10-14
0.296,-0.015150000000000052,2018-10-15
0.3182,0.022199999999999998,2018-10-16
0.34,0.02180000000000004,2018-10-17
0.33340000000000003,-0.006599999999999995,2018-10-18
0.3728,0.03939999999999999,2018-10-19
0.3612,-0.0116,2018-10-20
0.296,-0.06520000000000004,2018-10-21
0.3612,0.06520000000000004,2018-10-22
0.3612,0.0,2018-10-23
0.3182,-0.04300000000000004,2018-10-24
0.3498,0.03160000000000002,2018-10-25
0.3818,0.03199999999999997,2018-10-26
0.3612,-0.02059999999999995,2018-10-27
0.3818,0.02059999999999995,2018-10-28
0.3612,-0.02059999999999995,2018-10-29
0.3182,-0.04300000000000004,2018-10-30
0.34,0.02180000000000004,2018-10-31
0.34,0.0,2018-11-01
0.3781,0.03809999999999997,2018-11-02
0.3612,-0.01689999999999997,2018-11-03
0.3292,-0.03200000000000003,2018-11-04
0.3612,0.03200000000000003,2018-11-05
0.3182,-0.04300000000000004,2018-11-06
0.3612,0.04300000000000004,2018-11-07
0.34,-0.021199999999999997,2018-11-08
0.3182,-0.02180000000000004,2018-11-09
0.296,-0.022199999999999998,2018-11-10
0.2992,0.003200000000000036,2018-11-11
0.3182,0.01899999999999996,2018-11-12
0.2972,-0.020999999999999963,2018-11-13
0.25,-0.04720000000000002,2018-11-14
0.2732,0.0232,2018-11-15
0.3022,0.029000000000000026,2018-11-16
0.296,-0.006200000000000039,2018-11-17
0.2942,-0.0017999999999999683,2018-11-18
0.2648,-0.029400000000000037,2018-11-19
0.2466,-0.018199999999999966,2018-11-20
0.2732,0.026599999999999985,2018-11-21
0.3373,0.06409999999999999,2018-11-22
0.296,-0.0413,2018-11-23
0.2732,-0.022799999999999987,2018-11-24
0.2732,0.0,2018-11-25
0.296,0.022799999999999987,2018-11-26
0.3173,0.02130000000000004,2018-11-27
0.3612,0.043899999999999995,2018-11-28
0.3395,-0.021699999999999997,2018-11-29
0.296,-0.04350000000000004,2018-11-30
0.3182,0.022199999999999998,2018-12-01
0.3612,0.04300000000000004,2018-12-02
0.34,-0.021199999999999997,2018-12-03
0.34,0.0,2018-12-04
0.3013,-0.03870000000000001,2018-12-05
0.3045,0.0031999999999999806,2018-12-06
0.27075,-0.03375,2018-12-07
0.31894999999999996,0.048199999999999965,2018-12-08
0.296,-0.02294999999999997,2018-12-09
0.3182,0.022199999999999998,2018-12-10
0.3254,0.00720000000000004,2018-12-11
0.3612,0.0358,2018-12-12
0.3182,-0.04300000000000004,2018-12-13
0.3089,-0.009299999999999975,2018-12-14
0.27515,-0.03375,2018-12-15
0.3228,0.04764999999999997,2018-12-16
0.3262,0.003400000000000014,2018-12-17
0.3182,-0.008000000000000007,2018-12-18
0.34,0.02180000000000004,2018-12-19
0.3566,0.016599999999999948,2018-12-20
0.3612,0.0046000000000000485,2018-12-21
0.296,-0.06520000000000004,2018-12-22
0.296,0.0,2018-12-23
0.3612,0.06520000000000004,2018-12-24
0.2732,-0.08800000000000002,2018-12-25
0.3182,0.044999999999999984,2018-12-26
0.3222,0.0040000000000000036,2018-12-27
0.3291,0.006900000000000017,2018-12-28
0.3182,-0.01090000000000002,2018-12-29
0.2701,-0.048099999999999976,2018-12-30
0.296,0.02589999999999998,2018-12-31
0.2755,-0.020499999999999963,2019-01-01
0.296,0.020499999999999963,2019-01-02
0.2732,-0.022799999999999987,2019-01-03
0.3182,0.044999999999999984,2019-01-04
0.25,-0.06819999999999998,2019-01-05
0.30515,0.05514999999999998,2019-01-06
0.33625,0.031100000000000017,2019-01-07
0.24714999999999998,-0.08910000000000001,2019-01-08
0.2263,-0.02084999999999998,2019-01-09
0.33645,0.11015000000000003,2019-01-10
0.3182,-0.018250000000000044,2019-01-11
0.296,-0.022199999999999998,2019-01-12
0.296,0.0,2019-01-13
0.3028,0.006800000000000028,2019-01-14
0.2516,-0.05120000000000002,2019-01-15
0.3612,0.10960000000000003,2019-01-16
0.35465,-0.00655,2019-01-17
0.3182,-0.03645000000000004,2019-01-18
0.3182,0.0,2019-01-19
0.3182,0.0,2019-01-20
0.30755,-0.010649999999999993,2019-01-21
0.3612,0.05365000000000003,2019-01-22
0.3182,-0.04300000000000004,2019-01-23
0.34095,0.022749999999999992,2019-01-24
0.34,-0.0009499999999999509,2019-01-25
0.2732,-0.06680000000000003,2019-01-26
0.2846,0.011400000000000021,2019-01-27
0.296,0.011399999999999966,2019-01-28
0.3182,0.022199999999999998,2019-01-29
0.32005,0.0018500000000000183,2019-01-30
0.3182,-0.0018500000000000183,2019-01-31
0.30625,-0.01194999999999996,2019-02-01
0.3182,0.01194999999999996,2019-02-02
0.2732,-0.044999999999999984,2019-02-03
0.2732,0.0,2019-02-04
0.2355,-0.03770000000000001,2019-02-05
0.2869,0.0514,2019-02-06
0.2732,-0.01369999999999999,2019-02-07
0.3173,0.04410000000000003,2019-02-08
0.25,-0.06730000000000003,2019-02-09
0.2406,-0.009399999999999992,2019-02-10
0.34,0.09940000000000002,2019-02-11
0.34,0.0,2019-02-12
0.2921,-0.0479,2019-02-13
0.3182,0.026099999999999957,2019-02-14
0.3182,0.0,2019-02-15
0.29674999999999996,-0.021450000000000025,2019-02-16
0.2846,-0.012149999999999939,2019-02-17
0.3182,0.03359999999999996,2019-02-18
0.3412,0.02300000000000002,2019-02-19
0.3612,0.020000000000000018,2019-02-20
0.3313,-0.029900000000000038,2019-02-21
0.3612,0.029900000000000038,2019-02-22
0.34,-0.021199999999999997,2019-02-23
0.2804,-0.05960000000000004,2019-02-24
0.33935000000000004,0.05895000000000006,2019-02-25
0.3818,0.04244999999999993,2019-02-26
0.296,-0.08579999999999999,2019-02-27
0.296,0.0,2019-02-28
0.296,0.0,2019-03-01
0.3182,0.022199999999999998,2019-03-02
0.34,0.02180000000000004,2019-03-03
0.3542,0.01419999999999999,2019-03-04
0.3612,0.007000000000000006,2019-03-05
0.3612,0.0,2019-03-06
0.296,-0.06520000000000004,2019-03-07
0.32865,0.03265000000000001,2019-03-08
0.3382,0.009550000000000003,2019-03-09
0.29485,-0.04335,2019-03-10
0.3182,0.023349999999999982,2019-03-11
0.3612,0.04300000000000004,2019-03-12
0.3182,-0.04300000000000004,2019-03-13
0.34,0.02180000000000004,2019-03-14
0.3252,-0.014800000000000035,2019-03-15
0.35015,0.024950000000000028,2019-03-16
0.3182,-0.031950000000000034,2019-03-17
0.34,0.02180000000000004,2019-03-18
0.3164,-0.02360000000000001,2019-03-19
0.4005,0.08410000000000001,2019-03-20
0.3612,-0.0393,2019-03-21
0.296,-0.06520000000000004,2019-03-22
0.3272,0.031200000000000006,2019-03-23
0.296,-0.031200000000000006,2019-03-24
0.30789999999999995,0.011899999999999966,2019-03-25
0.34,0.03210000000000007,2019-03-26
0.3612,0.021199999999999997,2019-03-27
0.3612,0.0,2019-03-28
0.3182,-0.04300000000000004,2019-03-29
0.296,-0.022199999999999998,2019-03-30
0.3182,0.022199999999999998,2019-03-31
0.3612,0.04300000000000004,2019-04-01
0.3182,-0.04300000000000004,2019-04-02
0.296,-0.022199999999999998,2019-04-03
0.3182,0.022199999999999998,2019-04-04
0.3487,0.030500000000000027,2019-04-05
0.3182,-0.030500000000000027,2019-04-06
0.34,0.02180000000000004,2019-04-07
0.3169,-0.02310000000000001,2019-04-08
0.3353,0.018399999999999972,2019-04-09
0.34275,0.007450000000000012,2019-04-10
0.296,-0.046750000000000014,2019-04-11
0.2672,-0.028799999999999992,2019-04-12
0.2755,0.00830000000000003,2019-04-13
0.30195,0.026449999999999974,2019-04-14
0.2732,-0.028749999999999998,2019-04-15
0.296,0.022799999999999987,2019-04-16
0.2732,-0.022799999999999987,2019-04-17
0.3182,0.044999999999999984,2019-04-18
0.3182,0.0,2019-04-19
0.3612,0.04300000000000004,2019-04-20
0.296,-0.06520000000000004,2019-04-21
0.3612,0.06520000000000004,2019-04-22
0.36045000000000005,-0.0007499999999999729,2019-04-23
0.34,-0.020450000000000024,2019-04-24
0.3102,-0.02980000000000005,2019-04-25
0.2193,-0.09089999999999998,2019-04-26
0.2755,0.05620000000000003,2019-04-27
0.2732,-0.0023000000000000242,2019-04-28
0.296,0.022799999999999987,2019-04-29
0.3089,0.012900000000000023,2019-04-30
0.25,-0.05890000000000001,2019-05-01
0.296,0.045999999999999985,2019-05-02
0.2755,-0.020499999999999963,2019-05-03
0.25,-0.025500000000000023,2019-05-04
0.2869,0.03689999999999999,2019-05-05
0.34,0.053100000000000036,2019-05-06
0.296,-0.04400000000000004,2019-05-07
0.186,-0.10999999999999999,2019-05-08
0.2732,0.0872,2019-05-09
0.2732,0.0,2019-05-10
0.3182,0.044999999999999984,2019-05-11
0.296,-0.022199999999999998,2019-05-12
0.3182,0.022199999999999998,2019-05-13
0.3182,0.0,2019-05-14
0.3182,0.0,2019-05-15
0.3182,0.0,2019-05-16
0.296,-0.022199999999999998,2019-05-17
0.32215,0.026150000000000007,2019-05-18
0.296,-0.026150000000000007,2019-05-19
0.3382,0.042200000000000015,2019-05-20
0.296,-0.042200000000000015,2019-05-21
0.2263,-0.06969999999999998,2019-05-22
0.3182,0.09189999999999998,2019-05-23
0.3612,0.04300000000000004,2019-05-24
0.2732,-0.08800000000000002,2019-05-25
0.3182,0.044999999999999984,2019-05-26
0.3237,0.005500000000000005,2019-05-27
0.3612,0.03750000000000003,2019-05-28
0.296,-0.06520000000000004,2019-05-29
0.3054,0.00940000000000002,2019-05-30
0.3291,0.0237,2019-05-31
0.3182,-0.01090000000000002,2019-06-01
0.3612,0.04300000000000004,2019-06-02
0.3269,-0.0343,2019-06-03
0.2732,-0.053700000000000025,2019-06-04
0.34,0.06680000000000003,2019-06-05
0.3007,-0.0393,2019-06-06
0.3182,0.01749999999999996,2019-06-07
0.3182,0.0,2019-06-08
0.3182,0.0,2019-06-09
0.2263,-0.09189999999999998,2019-06-10
0.3182,0.09189999999999998,2019-06-11
0.3612,0.04300000000000004,2019-06-12
0.3612,0.0,2019-06-13
0.3182,-0.04300000000000004,2019-06-14
0.3182,0.0,2019-06-15
0.3182,0.0,2019-06-16
0.34,0.02180000000000004,2019-06-17
0.3182,-0.02180000000000004,2019-06-18
0.3506,0.03240000000000004,2019-06-19
0.3449,-0.005700000000000038,2019-06-20
0.3164,-0.02849999999999997,2019-06-21
0.3089,-0.007500000000000007,2019-06-22
0.3365,0.027600000000000013,2019-06-23
0.3182,-0.01830000000000004,2019-06-24
0.3595,0.0413,2019-06-25
0.296,-0.0635,2019-06-26
0.3094,0.013400000000000023,2019-06-27
0.296,-0.013400000000000023,2019-06-28
0.3182,0.022199999999999998,2019-06-29
0.296,-0.022199999999999998,2019-06-30
0.3182,0.022199999999999998,2019-07-01
0.30715,-0.011050000000000004,2019-07-02
0.2975,-0.009649999999999992,2019-07-03
0.3182,0.020699999999999996,2019-07-04
0.34,0.02180000000000004,2019-07-05
0.32630000000000003,-0.01369999999999999,2019-07-06
0.3182,-0.008100000000000052,2019-07-07
0.3182,0.0,2019-07-08
0.3182,0.0,2019-07-09
0.3182,0.0,2019-07-10
0.2924,-0.02579999999999999,2019-07-11
0.3182,0.02579999999999999,2019-07-12
0.296,-0.022199999999999998,2019-07-13
0.2227,-0.07329999999999998,2019-07-14
0.25255,0.029849999999999988,2019-07-15
0.2732,0.02065,2019-07-16
0.31335,0.04015000000000002,2019-07-17
0.3182,0.0048499999999999654,2019-07-18
0.3429,0.0247,2019-07-19
0.3612,0.01830000000000004,2019-07-20
0.34,-0.021199999999999997,2019-07-21
0.3182,-0.02180000000000004,2019-07-22
0.27435,-0.04385,2019-07-23
0.2732,-0.0011499999999999844,2019-07-24
0.28145,0.00824999999999998,2019-07-25
0.2732,-0.00824999999999998,2019-07-26
0.30745,0.03425,2019-07-27
0.2732,-0.03425,2019-07-28
0.296,0.022799999999999987,2019-07-29
0.3291,0.03310000000000002,2019-07-30
0.3182,-0.01090000000000002,2019-07-31
0.296,-0.022199999999999998,2019-08-01
0.2877,-0.008299999999999974,2019-08-02
0.25,-0.03770000000000001,2019-08-03
0.34,0.09000000000000002,2019-08-04
0.3182,-0.02180000000000004,2019-08-05
0.3182,0.0,2019-08-06
0.2523,-0.06589999999999996,2019-08-07
0.3182,0.06589999999999996,2019-08-08
0.296,-0.022199999999999998,2019-08-09
0.3182,0.022199999999999998,2019-08-10
0.2732,-0.044999999999999984,2019-08-11
0.2928,0.019600000000000006,2019-08-12
0.34,0.04720000000000002,2019-08-13
0.3182,-0.02180000000000004,2019-08-14
0.28295000000000003,-0.03524999999999995,2019-08-15
0.3182,0.03524999999999995,2019-08-16
0.34,0.02180000000000004,2019-08-17
0.2992,-0.0408,2019-08-18
0.1549,-0.1443,2019-08-19
0.2732,0.11829999999999999,2019-08-20
0.2235,-0.049699999999999994,2019-08-21
0.296,0.07249999999999998,2019-08-22
0.3034,0.007400000000000018,2019-08-23
0.25,-0.0534,2019-08-24
0.296,0.045999999999999985,2019-08-25
0.2728,-0.0232,2019-08-26
0.3818,0.10899999999999999,2019-08-27
0.296,-0.08579999999999999,2019-08-28
0.3182,0.022199999999999998,2019-08-29
0.3612,0.04300000000000004,2019-08-30
0.34005,-0.021150000000000002,2019-08-31
0.296,-0.044050000000000034,2019-09-01
0.3182,0.022199999999999998,2019-09-02
0.354,0.0358,2019-09-03
0.4019,0.0479,2019-09-04
0.3612,-0.04069999999999996,2019-09-05
0.34,-0.021199999999999997,2019-09-06
0.34,0.0,2019-09-07
0.296,-0.04400000000000004,2019-09-08
0.3182,0.022199999999999998,2019-09-09
0.3182,0.0,2019-09-10
0.2406,-0.07759999999999997,2019-09-11
0.3291,0.0885,2019-09-12
0.3182,-0.01090000000000002,2019-09-13
0.2144,-0.10379999999999998,2019-09-14
0.2755,0.061100000000000015,2019-09-15
0.2732,-0.0023000000000000242,2019-09-16
0.34,0.06680000000000003,2019-09-17
0.296,-0.04400000000000004,2019-09-18
0.3391,0.04310000000000003,2019-09-19
0.29585,-0.04325000000000001,2019-09-20
0.3164,0.020550000000000013,2019-09-21
0.3163,-9.999999999998899e-05,2019-09-22
0.296,-0.02030000000000004,2019-09-23
0.2263,-0.06969999999999998,2019-09-24
0.2732,0.0469,2019-09-25
0.27049999999999996,-0.0027000000000000357,2019-09-26
0.25,-0.020499999999999963,2019-09-27
0.3182,0.06819999999999998,2019-09-28
0.3182,0.0,2019-09-29
0.36035,0.04215000000000002,2019-09-30
0.3612,0.0008500000000000174,2019-10-01
0.35165,-0.009550000000000003,2019-10-02
0.3182,-0.033450000000000035,2019-10-03
0.2732,-0.044999999999999984,2019-10-04
0.2023,-0.07089999999999999,2019-10-05
0.33765,0.13535,2019-10-06
0.2762,-0.061450000000000005,2019-10-07
0.34,0.06380000000000002,2019-10-08
0.3252,-0.014800000000000035,2019-10-09
0.2945,-0.030700000000000005,2019-10-10
0.296,0.0015000000000000013,2019-10-11
0.296,0.0,2019-10-12
0.3612,0.06520000000000004,2019-10-13
0.3612,0.0,2019-10-14
0.33309999999999995,-0.02810000000000007,2019-10-15
0.296,-0.037099999999999966,2019-10-16
0.3182,0.022199999999999998,2019-10-17
0.3182,0.0,2019-10-18
0.25,-0.06819999999999998,2019-10-19
0.34325,0.09325,2019-10-20
0.296,-0.047250000000000014,2019-10-21
0.3182,0.022199999999999998,2019-10-22
0.128,-0.19019999999999998,2019-10-23
0.2732,0.1452,2019-10-24
0.296,0.022799999999999987,2019-10-25
0.296,0.0,2019-10-26
0.296,0.0,2019-10-27
0.296,0.0,2019-10-28
0.296,0.0,2019-10-29
0.3182,0.022199999999999998,2019-10-30
0.3182,0.0,2019-10-31
0.2732,-0.044999999999999984,2019-11-01
0.34,0.06680000000000003,2019-11-02
0.3071,-0.03290000000000004,2019-11-03
0.34,0.03290000000000004,2019-11-04
0.3391,-0.0009000000000000119,2019-11-05
0.3497,0.010599999999999998,2019-11-06
0.3182,-0.03150000000000003,2019-11-07
0.3182,0.0,2019-11-08
0.3182,0.0,2019-11-09
0.38680000000000003,0.06860000000000005,2019-11-10
0.4019,0.015099999999999947,2019-11-11
0.3182,-0.0837,2019-11-12
0.3612,0.04300000000000004,2019-11-13
0.3612,0.0,2019-11-14
0.3612,0.0,2019-11-15
0.32365,-0.03755000000000003,2019-11-16
0.3406,0.01695000000000002,2019-11-17
0.296,-0.04460000000000003,2019-11-18
0.2716,-0.024399999999999977,2019-11-19
0.25,-0.021600000000000008,2019-11-20
0.296,0.045999999999999985,2019-11-21
0.296,0.0,2019-11-22
0.2975,0.0015000000000000013,2019-11-23
0.296,-0.0015000000000000013,2019-11-24
0.3182,0.022199999999999998,2019-11-25
0.2732,-0.044999999999999984,2019-11-26
0.2732,0.0,2019-11-27
0.3612,0.08800000000000002,2019-11-28
0.2812,-0.08000000000000002,2019-11-29
0.3612,0.08000000000000002,2019-11-30
0.3612,0.0,2019-12-01
0.296,-0.06520000000000004,2019-12-02
0.3612,0.06520000000000004,2019-12-03
0.296,-0.06520000000000004,2019-12-04
0.2609,-0.035099999999999965,2019-12-05
0.3182,0.05729999999999996,2019-12-06
0.296,-0.022199999999999998,2019-12-07
0.3591,0.06309999999999999,2019-12-08
0.34,-0.01909999999999995,2019-12-09
0.2382,-0.10180000000000003,2019-12-10
0.2861,0.047900000000000026,2019-12-11
0.2144,-0.07170000000000001,2019-12-12
0.1872,-0.027200000000000002,2019-12-13
0.2342,0.046999999999999986,2019-12-14
0.25,0.01580000000000001,2019-12-15
0.2584,0.008400000000000019,2019-12-16
0.2311,-0.02730000000000002,2019-12-17
0.2363,0.00520000000000001,2019-12-18
0.25,0.01369999999999999,2019-12-19
0.296,0.045999999999999985,2019-12-20
0.3111,0.015100000000000002,2019-12-21
0.2263,-0.08479999999999999,2019-12-22
0.2732,0.0469,2019-12-23
0.2732,0.0,2019-12-24
0.2023,-0.07089999999999999,2019-12-25
0.1901,-0.012200000000000016,2019-12-26
0.2732,0.08310000000000001,2019-12-27
0.24075000000000002,-0.03244999999999998,2019-12-28
0.1901,-0.05065000000000003,2019-12-29
0.296,0.1059,2019-12-30
0.2577,-0.0383,2019-12-31
0.3182,0.0605,2020-01-01
0.3182,0.0,2020-01-02
0.2732,-0.044999999999999984,2020-01-03
0.2382,-0.035,2020-01-04
0.33655,0.09835000000000002,2020-01-05
0.3612,0.024650000000000005,2020-01-06
0.3182,-0.04300000000000004,2020-01-07
0.296,-0.022199999999999998,2020-01-08
0.296,0.0,2020-01-09
0.2732,-0.022799999999999987,2020-01-10
0.34,0.06680000000000003,2020-01-11
0.3612,0.021199999999999997,2020-01-12
0.3182,-0.04300000000000004,2020-01-13
0.296,-0.022199999999999998,2020-01-14
0.3182,0.022199999999999998,2020-01-15
0.3818,0.06359999999999999,2020-01-16
0.2449,-0.13689999999999997,2020-01-17
0.2732,0.028299999999999992,2020-01-18
0.3182,0.044999999999999984,2020-01-19
0.3182,0.0,2020-01-20
0.3182,0.0,2020-01-21
0.3382,0.020000000000000018,2020-01-22
0.3182,-0.020000000000000018,2020-01-23
0.34,0.02180000000000004,2020-01-24
0.3182,-0.02180000000000004,2020-01-25
0.3182,0.0,2020-01-26
0.296,-0.022199999999999998,2020-01-27
0.3182,0.022199999999999998,2020-01-28
0.3182,0.0,2020-01-29
0.2508,-0.06739999999999996,2020-01-30
0.2023,-0.048500000000000015,2020-01-31
0.21845,0.016149999999999998,2020-02-01
0.32715,0.10869999999999999,2020-02-02
0.3595,0.03234999999999999,2020-02-03
0.34,-0.019499999999999962,2020-02-04
0.2732,-0.06680000000000003,2020-02-05
0.34,0.06680000000000003,2020-02-06
0.3446,0.004599999999999993,2020-02-07
0.2755,-0.0691,2020-02-08
0.3612,0.0857,2020-02-09
0.3182,-0.04300000000000004,2020-02-10
0.3612,0.04300000000000004,2020-02-11
0.3291,-0.03210000000000002,2020-02-12
0.2235,-0.1056,2020-02-13
0.2732,0.049699999999999994,2020-02-14
0.296,0.022799999999999987,2020-02-15
0.2481,-0.0479,2020-02-16
0.34,0.09190000000000004,2020-02-17
0.3382,-0.0018000000000000238,2020-02-18
0.296,-0.042200000000000015,2020-02-19
0.296,0.0,2020-02-20
0.3182,0.022199999999999998,2020-02-21
0.2782,-0.03999999999999998,2020-02-22
0.25,-0.028200000000000003,2020-02-23
0.296,0.045999999999999985,2020-02-24
0.35245,0.05645,2020-02-25
0.296,-0.05645,2020-02-26
0.3383,0.042300000000000004,2020-02-27
0.2869,-0.0514,2020-02-28
0.2755,-0.011399999999999966,2020-02-29
0.296,0.020499999999999963,2020-03-01
0.2732,-0.022799999999999987,2020-03-02
0.34,0.06680000000000003,2020-03-03
0.3612,0.021199999999999997,2020-03-04
0.3578,-0.003400000000000014,2020-03-05
0.2732,-0.08460000000000001,2020-03-06
0.3079,0.03470000000000001,2020-03-07
0.2382,-0.06970000000000001,2020-03-08
0.21605000000000002,-0.022149999999999975,2020-03-09
0.26205,0.045999999999999985,2020-03-10
0.3313,0.06924999999999998,2020-03-11
0.1779,-0.15339999999999998,2020-03-12
0.20145000000000002,0.023550000000000015,2020-03-13
0.2263,0.024849999999999983,2020-03-14
0.1779,-0.0484,2020-03-15
0.2059,0.027999999999999997,2020-03-16
0.2263,0.0204,2020-03-17
0.3182,0.09189999999999998,2020-03-18
0.2263,-0.09189999999999998,2020-03-19
0.2449,0.018600000000000005,2020-03-20
0.22775,-0.01715,2020-03-21
0.2023,-0.02545,2020-03-22
0.296,0.09369999999999998,2020-03-23
0.2057,-0.09029999999999999,2020-03-24
0.332,0.12630000000000002,2020-03-25
0.296,-0.03600000000000003,2020-03-26
0.34,0.04400000000000004,2020-03-27
0.296,-0.04400000000000004,2020-03-28
0.296,0.0,2020-03-29
0.296,0.0,2020-03-30
0.3182,0.022199999999999998,2020-03-31
0.3182,0.0,2020-04-01
0.2419,-0.07629999999999998,2020-04-02
0.296,0.05409999999999998,2020-04-03
0.296,0.0,2020-04-04
0.2732,-0.022799999999999987,2020-04-05
0.3291,0.055900000000000005,2020-04-06
0.3182,-0.01090000000000002,2020-04-07
0.296,-0.022199999999999998,2020-04-08
0.27,-0.025999999999999968,2020-04-09
0.2168,-0.053200000000000025,2020-04-10
0.27835,0.061549999999999994,2020-04-11
0.3612,0.08285000000000003,2020-04-12
0.296,-0.06520000000000004,2020-04-13
0.4019,0.1059,2020-04-14
0.3037,-0.09819999999999995,2020-04-15
0.296,-0.00770000000000004,2020-04-16
0.36035,0.06435000000000002,2020-04-17
0.3612,0.0008500000000000174,2020-04-18
0.3034,-0.05780000000000002,2020-04-19
0.296,-0.007400000000000018,2020-04-20
0.25,-0.045999999999999985,2020-04-21
0.28575,0.035750000000000004,2020-04-22
0.3094,0.023650000000000004,2020-04-23
0.296,-0.013400000000000023,2020-04-24
0.2732,-0.022799999999999987,2020-04-25
0.2732,0.0,2020-04-26
0.2999,0.0267,2020-04-27
0.25,-0.0499,2020-04-28
0.2718,0.021799999999999986,2020-04-29
0.2732,0.0014000000000000123,2020-04-30
0.3182,0.044999999999999984,2020-05-01
0.3182,0.0,2020-05-02
0.296,-0.022199999999999998,2020-05-03
0.2732,-0.022799999999999987,2020-05-04
0.2523,-0.020899999999999974,2020-05-05
0.2057,-0.04660000000000003,2020-05-06
0.2732,0.0675,2020-05-07
0.2732,0.0,2020-05-08
0.2942,0.02100000000000002,2020-05-09
0.2481,-0.04610000000000003,2020-05-10
0.296,0.0479,2020-05-11
0.2593,-0.03670000000000001,2020-05-12
0.2263,-0.032999999999999974,2020-05-13
0.41745,0.19115,2020-05-14
0.3612,-0.05624999999999997,2020-05-15
0.3612,0.0,2020-05-16
0.3724,0.011199999999999988,2020-05-17
0.3612,-0.011199999999999988,2020-05-18
0.3566,-0.0046000000000000485,2020-05-19
0.34,-0.016599999999999948,2020-05-20
0.3182,-0.02180000000000004,2020-05-21
0.3802,0.062,2020-05-22
0.3597,-0.020499999999999963,2020-05-23
0.3612,0.0015000000000000013,2020-05-24
0.33975,-0.021450000000000025,2020-05-25
0.3612,0.021450000000000025,2020-05-26
0.3612,0.0,2020-05-27
0.3612,0.0,2020-05-28
0.3612,0.0,2020-05-29
0.3612,0.0,2020-05-30
0.3182,-0.04300000000000004,2020-05-31
0.296,-0.022199999999999998,2020-06-01
0.3382,0.042200000000000015,2020-06-02
0.3818,0.04359999999999997,2020-06-03
0.3182,-0.06359999999999999,2020-06-04
0.4019,0.0837,2020-06-05
0.3612,-0.04069999999999996,2020-06-06
0.3818,0.02059999999999995,2020-06-07
0.3612,-0.02059999999999995,2020-06-08
0.3612,0.0,2020-06-09
0.3182,-0.04300000000000004,2020-06-10
0.32825000000000004,0.010050000000000059,2020-06-11
0.37775000000000003,0.04949999999999999,2020-06-12
0.3182,-0.05955000000000005,2020-06-13
0.4019,0.0837,2020-06-14
0.3265,-0.07539999999999997,2020-06-15
0.296,-0.030500000000000027,2020-06-16
0.3612,0.06520000000000004,2020-06-17
0.3612,0.0,2020-06-18
0.37939999999999996,0.01819999999999994,2020-06-19
0.356,-0.023399999999999976,2020-06-20
0.3939,0.03789999999999999,2020-06-21
0.3612,-0.03269999999999995,2020-06-22
0.3612,0.0,2020-06-23
0.31894999999999996,-0.042250000000000065,2020-06-24
0.3612,0.042250000000000065,2020-06-25
0.296,-0.06520000000000004,2020-06-26
0.3412,0.04520000000000002,2020-06-27
0.3612,0.020000000000000018,2020-06-28
0.25,-0.11120000000000002,2020-06-29
0.296,0.045999999999999985,2020-06-30
0.34,0.04400000000000004,2020-07-01
0.34855,0.008550000000000002,2020-07-02
0.3818,0.033249999999999946,2020-07-03
0.3612,-0.02059999999999995,2020-07-04
0.36035,-0.0008500000000000174,2020-07-05
0.4019,0.041549999999999976,2020-07-06
0.34,-0.061899999999999955,2020-07-07
0.3612,0.021199999999999997,2020-07-08
0.34,-0.021199999999999997,2020-07-09
0.3339,-0.00610000000000005,2020-07-10
0.34,0.00610000000000005,2020-07-11
0.25,-0.09000000000000002,2020-07-12
0.2751,0.02510000000000001,2020-07-13
0.296,0.020899999999999974,2020-07-14
0.296,0.0,2020-07-15
0.2732,-0.022799999999999987,2020-07-16
0.296,0.022799999999999987,2020-07-17
0.2732,-0.022799999999999987,2020-07-18
0.31675,0.04354999999999998,2020-07-19
0.3182,0.0014500000000000068,2020-07-20
0.3182,0.0,2020-07-21
0.3612,0.04300000000000004,2020-07-22
0.3612,0.0,2020-07-23
0.3612,0.0,2020-07-24
0.3612,0.0,2020-07-25
0.3612,0.0,2020-07-26
0.3612,0.0,2020-07-27
0.3182,-0.04300000000000004,2020-07-28
0.296,-0.022199999999999998,2020-07-29
0.34,0.04400000000000004,2020-07-30
0.296,-0.04400000000000004,2020-07-31
0.3182,0.022199999999999998,2020-08-01
0.3182,0.0,2020-08-02
0.3612,0.04300000000000004,2020-08-03
0.3612,0.0,2020-08-04
0.3612,0.0,2020-08-05
0.34504999999999997,-0.016150000000000053,2020-08-06
0.31115000000000004,-0.03389999999999993,2020-08-07
0.3182,0.007049999999999945,2020-08-08
0.3392,0.02100000000000002,2020-08-09
0.3612,0.02200000000000002,2020-08-10
0.3182,-0.04300000000000004,2020-08-11
